메뉴1,메뉴2,업소아이디,name,분류코드,category,업소 주소,업소 전화번호,region,latitude,longitude,tag,cluster,cluster2
된장찌개: 8000원,오겹살(200g): 15000원,10123,엄마밥상,1,한식,서울특별시 강남구 도산대로49길 25,02-540-5181,강남구,37.52453662,127.0370217,"[[친절해요], [특별한 메뉴가 있어요], [양이 많아요], [매장이 청결해요]]",2,18
순두부찌개: 8000원,국수: 8000원,10296,엄마밥상,1,한식,서울특별시  송파구 송파대로 167 테라타워 A동 지104호,02-6015-5758,송파구,37.4846615,127.1209336,"[[친절해요], [재료가 신선해요], [특별한 메뉴가 있어요], [양이 많아요]]",21,14
백반: 6000원,김밥: 3000원,9310,엄마손김밥,1,한식,서울특별시 동작구 등용로 14길 81,02-817-0779,동작구,37.51274991,126.9357277,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [음식이 빨리 나와요]]",19,4
생야채비빔밥 : 6000원,카레라이스 : 6000원,9351,엄마손김밥,4,기타외식업,서울특별시 강남구 언주로 314,02-557-5733,강남구,37.49589179,127.0464763,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [음식이 빨리 나와요]]",10,1
야채김밥: 3000원,비빔밥: 7000원,10213,엄마손김밥,1,한식,"서울특별시 금천구 독산로 188, 101호",02-807-5852,금천구,37.46384562,126.9035173,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [음식이 빨리 나와요]]",17,26
불고기: 7000원,,9140,엄마손밥상,1,한식,서울특별시 서대문구 응암로 1길 9-1,02-302-3486,서대문구,37.58112813,126.9111191,"[[친절해요], [혼밥하기 좋아요], [재료가 신선해요], [양이 많아요]]",11,8
손칼국수: 5000원,,9958,엄마손뷔페,1,한식,서울특별시 동작구 장승배기로 149-1,,동작구,37.51096169,126.9400283,"[[특별한 메뉴가 있어요], [혼밥하기 좋아요], [재료가 신선해요], [양이 많아요]]",19,4
백반: 6000원,삼겹살: 12000원,9414,엄마손집밥,1,한식,서울특별시 광진구 자양번영로 13,02-2201-4911,광진구,37.53087433,127.0747768,"[[매장이 청결해요], [친절해요], [양이 많아요], [가성비가 좋아요]]",20,6
된장찌개: 4000원,김치찌개: 4000원,9034,엉터리돼지갈비,1,한식,서울특별시 서대문구 포방터길 71,02-379-1583,서대문구,37.59990795,126.949373,"[[가성비가 좋아요], [양이 많아요], [특별한 메뉴가 있어요], [재료가 신선해요]]",4,17
된장찌개: 6000원,김치찌개: 6000원,9450,엉터리돼지갈비,1,한식,서울특별시 서대문구 포방터길 71,02-379-1583,서대문구,37.59990795,126.949373,"[[특별한 메뉴가 있어요], [가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요]]",4,17
오므라이스: 8000원,생선가스: 9000원,10189,에버그린,3,경양식/일식,서울특별시  서대문구 모래내로 350,02-396-0252,서대문구,37.58099891,126.9353301,"[[매장이 청결해요], [특별한 메뉴가 있어요], [재료가 신선해요], [가성비가 좋아요]]",11,8
모듬초밥: 8500원,,10376,엘닷,3,경양식/일식,"서울특별시  성동구 성수일로 12길 20,103호",02-469-4003,성동구,37.54817447,127.0532505,"[[가성비가 좋아요], [매장이 청결해요], [재료가 신선해요], [혼밥하기 좋아요]]",20,6
닭갈비(1인분): 9500원,,10190,여리네닭갈비,1,한식,서울특별시  서대문구 통일로 37길 23 102호,,서대문구,37.58717516,126.9442394,"[[매장이 청결해요], [양이 많아요], [혼밥하기 좋아요], [재료가 신선해요]]",4,17
우동정식: 9000원,김치돌솥밥: 8500원,8455,여신김밥,4,기타외식업,서울특별시 강남구 선릉로 90길 70 인텔빌딩 지상1층,02-501-0925,강남구,37.50549687,127.0548851,"[[가성비가 좋아요], [양이 많아요], [친절해요], [특별한 메뉴가 있어요]]",10,1
아구찜(소): 24000원,,9440,여자만아구찜,1,한식,서울특별시 노원구 석계로 18길 10-8,,노원구,37.62346901,127.0608938,"[[가성비가 좋아요], [친절해요], [양이 많아요], [재료가 신선해요]]",25,28
부추된장비빔밥: 8000원,고추장불고기: 10000원,9178,역삼정,1,한식,서울특별시 강남구 역삼로 19길 31,02-539-7107,강남구,37.49726406,127.0374989,"[[가성비가 좋아요], [친절해요], [양이 많아요], [재료가 신선해요]]",10,1
멸치국수: 5500원,김밥: 3000원,9625,역촌동 멸치국수,1,한식,서울특별시 은평구 역말로 24,02-356-5903,은평구,37.60554446,126.9129253,"[[양이 많아요], [재료가 신선해요], [가성비가 좋아요], [혼밥하기 좋아요]]",24,24
짬뽕: 8000원,탕수육: 17000원,8649,연경궁,2,중식,서울특별시 영등포구 국회대로 30길 14,02-2679-3569,영등포구,37.52698911,126.8953256,"[[재료가 신선해요], [가성비가 좋아요], [양이 많아요], [매장이 청결해요]]",0,15
물냉면: 5000원,,7971,연백냉면,1,한식,서울특별시 송파구 새말로 12길 7,02-409-5054,송파구,37.48267509,127.1293115,"[[양이 많아요], [재료가 신선해요], [가성비가 좋아요], [친절해요]]",21,14
소금구이(300g): 15000원,생삼겹주물럭(300g): 15000원,6325,연안식당,1,한식,서울특별시 서대문구 증가로 258,02-302-3773,서대문구,37.58377618,126.9116437,"[[재료가 신선해요], [가성비가 좋아요], [친절해요], [양이 많아요]]",11,8
삼겹살(180g,오스트리아산): 6000원,7058,연희골굼터,1,한식,서울특별시 서대문구 홍제천로 156-6,02-3143-6883,서대문구,37.57697449,126.930813,"[[혼밥하기 좋아요], [재료가 신선해요], [가성비가 좋아요], [특별한 메뉴가 있어요]]",11,8
라면: 3000원,생선구이 정식: 9000원,9192,연희동 할머니네,1,한식,서울특별시 마포구 성미산로 100,02-322-8258,마포구,37.56143142,126.9185246,"[[혼밥하기 좋아요], [매장이 청결해요], [재료가 신선해요], [가성비가 좋아요]]",28,22
짜장면: 6500원,짬뽕: 7500원,10132,열빈중화요리,2,중식,서울특별시  영등포구 양평로 126,02-2634-4888,영등포구,37.53823343,126.8939224,"[[친절해요], [가성비가 좋아요], [혼밥하기 좋아요], [양이 많아요]]",0,15
곰탕: 9000원,,9506,영광정육식당,1,한식,서울특별시  용산구 서빙고로 91나길 104,,용산구,37.52526965,126.9961477,"[[특별한 메뉴가 있어요], [재료가 신선해요], [가성비가 좋아요], [양이 많아요]]",27,9
잔치국수: 4500원,옛날짜장: 4000원,9052,영동우동,1,한식,서울특별시 강남구 도곡로 7길 28,02-555-6858,강남구,37.49257103,127.0343813,"[[혼밥하기 좋아요], [양이 많아요], [재료가 신선해요], [가성비가 좋아요]]",10,1
생오겹살(150g): 8500원,삼겹살(150g): 6500원,8410,영동원삼겹살,1,한식,서울특별시 강남구 강남대로 520,02-541-5090,강남구,37.50867738,127.023051,"[[가성비가 좋아요], [친절해요], [양이 많아요], [고기 질이 좋아요]]",2,18
생삼겹살(200g): 15000원,뚝배기소불고기: 7000원,9809,영수네고기세상,1,한식,"서울특별시  동대문구 신이문로 34-1, 1층",02-969-7779,동대문구,37.60287531,127.065876,"[[재료가 신선해요], [가성비가 좋아요], [양이 많아요], [특별한 메뉴가 있어요]]",25,28
된장찌개: 8000원,김치찌개: 8000원,8514,영심이네 집밥,1,한식,서울특별시 강남구 개포로 17길 3-10,02-529-5317,강남구,37.47889649,127.0456391,"[[가성비가 좋아요], [재료가 신선해요], [혼밥하기 좋아요], [특별한 메뉴가 있어요]]",10,1
야채김밥: 3000원,야채김밥: 3500원,8606,영자씨우동김밥,1,한식,서울특별시 중구 마른내로 15-1,02-2272-9791,중구,37.56495413,126.9896068,"[[가성비가 좋아요], [혼밥하기 좋아요], [양이 많아요], [재료가 신선해요]]",27,9
수제비: 6000원,칼국수: 6000원,9676,영칼국수,1,한식,서울특별시  동대문구 답십리로 51길 10,02-2213-0994,동대문구,37.57342736,127.05872,"[[가성비가 좋아요], [매장이 청결해요], [친절해요], [재료가 신선해요]]",1,21
짬뽕: 6500원,탕수육(소): 11000원,8127,영화반점,2,중식,서울특별시 서대문구 북아현로 2길 5,02-362-0567,서대문구,37.55864708,126.9567623,"[[가성비가 좋아요], [친절해요], [재료가 신선해요], [혼밥하기 좋아요]]",14,13
비빔밥: 7000원,돈가스: 7000원,8043,영화속의 김밥이야기,1,한식,서울특별시 광진구 자양로 173,02-444-5005,광진구,37.54327179,127.0841916,"[[매장이 청결해요], [재료가 신선해요], [특별한 메뉴가 있어요], [가성비가 좋아요]]",20,6
멸치국수: 5000원,비빔국수: 5500원,9791,영희네국수집,1,한식,서울특별시 관악구 장군봉2길 18,02-883-8182,관악구,37.48275459,126.9392939,"[[가성비가 좋아요], [양이 많아요], [친절해요], [재료가 신선해요]]",26,5
돼지갈비(300g): 16000원,,7648,예가원,1,한식,서울특별시 영등포구 영신로 32길 32,02-2675-6963,영등포구,37.51884951,126.9045378,"[[친절해요], [양이 많아요], [재료가 신선해요], [가성비가 좋아요]]",0,15
보리밥정식: 8000원,,10327,예닮,1,한식,서울특별시  강서구 등촌로 39길 17,02-2649-0053,강서구,37.54557532,126.8613306,"[[가성비가 좋아요], [친절해요], [특별한 메뉴가 있어요], [양이 많아요]]",22,25
고등어구이: 9500원,부대찌개: 8500원,9792,예소담,1,한식,서울특별시 관악구 호암로 24길 56,02-882-9050,관악구,37.46930015,126.9361732,"[[혼밥하기 좋아요], [가성비가 좋아요], [매장이 청결해요], [매장이 넓어요]]",26,5
반도리탕: 9000원,,9182,예자네밥상,1,한식,서울특별시 강남구 테헤란로 114길 30,02-553-4675,강남구,37.50779999,127.0669973,"[[가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요], [친절해요]]",15,3
짜장면: 5000원,볶음밥: 6500원,9179,예향,2,중식,서울특별시 강남구 역삼로 7길 3 2층,02-539-4431,강남구,37.49431612,127.0330704,"[[매장이 청결해요], [양이 많아요], [혼밥하기 좋아요], [특별한 메뉴가 있어요]]",10,1
수제생선까스: 8000원,수제돈까스: 7000원,9844,옐로치킨7&바로돈까스,3,경양식/일식,서울특별시  성북구 아리랑로 19길 48,02-913-2360,성북구,37.60254038,127.0107287,"[[양이 많아요], [매장이 청결해요], [가성비가 좋아요], [특별한 메뉴가 있어요]]",3,29
백반: 6500원,닭곰탕: 7000원,9817,옛고을닭한마리,1,한식,"서울특별시  동대문구 사가정로 7, 1층",02-2215-1316,동대문구,37.57060086,127.0490079,"[[양이 많아요], [특별한 메뉴가 있어요], [혼밥하기 좋아요], [재료가 신선해요]]",12,7
쇠고기(200g,국내산): 25000원,8123,옛고향,1,한식,서울특별시 서대문구 모래내로 350,02-394-7681,서대문구,37.58099891,126.9353301,"[[가성비가 좋아요], [매장이 청결해요], [친절해요], [재료가 신선해요]]",11,8
생삼겹살: 14000원,,10078,옛고향,1,한식,서울특별시 금천구 금하로 611,02-805-7214,금천구,37.45448034,126.8992204,"[[특별한 메뉴가 있어요], [매장이 청결해요], [가성비가 좋아요], [재료가 신선해요]]",17,26
떡만두국: 7000원,칼국수: 6000원,9946,옛날 손칼국수,1,한식,"서울특별시  구로구 신도림로 11길 5, 1층",02-2675-4810,구로구,37.50823294,126.8799917,"[[가성비가 좋아요], [양이 많아요], [친절해요], [특별한 메뉴가 있어요]]",7,0
김치찌개: 6000원,된장찌개: 6000원,10200,옛날고기집,1,한식,서울특별시 구로구 디지털로 19길 40,,구로구,37.48158688,126.8900234,"[[재료가 신선해요], [매장이 청결해요], [친절해요], [가성비가 좋아요]]",7,0
김치찌개: 5000원,된장찌개: 6000원,8832,옛날막고기집,1,한식,서울특별시 용산구 한강대로 125-2,02-794-1488,용산구,37.53099834,126.9692891,"[[양이 많아요], [가성비가 좋아요], [특별한 메뉴가 있어요], [친절해요]]",14,13
탕수육(중): 24000원,짬뽕: 8000원,8630,옛날맛짜장,2,중식,서울특별시 송파구 가락로 113,02-425-3533,송파구,37.50167976,127.1086443,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [재료가 신선해요]]",15,3
비빔밥: 6000원,김치찌개백반: 7000원,9560,옛날무쇠가마솥,1,한식,"서울특별시  마포구 서강로 1길 12-5, 1층",02-323-7098,마포구,37.54895084,126.9310316,"[[혼밥하기 좋아요], [양이 많아요], [가성비가 좋아요], [특별한 메뉴가 있어요]]",28,22
떡만두국: 7000원,,10345,옛날손만두,1,한식,서울특별시 강동구 진황도로 152,02-475-5322,강동구,37.53249593,127.1412827,"[[가성비가 좋아요], [친절해요], [재료가 신선해요], [혼밥하기 좋아요]]",5,12
탕수육: 9000원,잔치국수+밥: 6000원,10082,옛날잔치국수,1,한식,"서울특별시 금천구 벚꽃로 254, B102호",02-2113-7790,금천구,37.47776302,126.8854927,"[[가성비가 좋아요], [특별한 메뉴가 있어요], [혼밥하기 좋아요], [양이 많아요]]",7,0
잔치국수: 5000원,,10259,옛날잔치국수,1,한식,서울특별시  동작구 노량진로 26길 11,02-817-6881,동작구,37.51180161,126.9543343,"[[혼밥하기 좋아요], [특별한 메뉴가 있어요], [가성비가 좋아요], [재료가 신선해요]]",23,20
짜장면: 6000원,탕수육: 22000원,9843,옛날중국집,2,중식,서울특별시  성북구 성북로 8길 8,02-764-0094,성북구,37.59082277,127.0043755,"[[특별한 메뉴가 있어요], [가성비가 좋아요], [친절해요], [재료가 신선해요]]",3,29
짬뽕: 4500원,자장면: 4000원,9068,옛날짜장,2,중식,서울특별시 영등포구 신풍로 18-1,02-845-5570,영등포구,37.49997982,126.908002,"[[친절해요], [혼밥하기 좋아요], [재료가 신선해요], [가성비가 좋아요]]",7,0
비빔국수: 7000원,칼국수: 6000원,8903,옛날칼국수,1,한식,서울특별시 강서구 강서로 18길 8-14,,강서구,37.53310433,126.8464804,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [양이 많아요]]",22,25
야채비빔밥: 5000원,손수제비: 5000원,9826,옛날홍두깨손칼국수,1,한식,서울특별시 중구 동호로 7길 32,02-2231-1458,중구,37.55251368,127.0106246,"[[가성비가 좋아요], [친절해요], [양이 많아요], [혼밥하기 좋아요]]",9,2
돼지갈비김치찜: 13000원,동태탕: 10000원,10289,옛촌,1,한식,서울특별시  종로구 종로 44길 94,02-745-1235,종로구,37.57067597,127.0154682,"[[양이 많아요], [가성비가 좋아요], [친절해요], [혼밥하기 좋아요]]",9,2
오늘의메뉴: 6000원,생삽겹살(180g): 14000원,9229,오가네밥상,1,한식,서울특별시 강남구 광평로 280 지하2층 138호,02-3413-0181,강남구,37.48731916,127.1031081,"[[양이 많아요], [특별한 메뉴가 있어요], [재료가 신선해요], [친절해요]]",15,3
김치볶음밥: 6000원,순두부찌개: 6000원,9397,오감만족,4,기타외식업,서울특별시 강남구 밤고개로 24길 52,02-445-9294,강남구,37.4713332,127.1056449,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [재료가 신선해요]]",15,3
소시지 핫도그: 1500원,수제로스까스: 9500원,9190,오군 수제돈까스,1,한식,서울특별시 마포구 동교로 27길 62,02-325-5159,마포구,37.5605137,126.9209734,"[[가성비가 좋아요], [재료가 신선해요], [양이 많아요], [특별한 메뉴가 있어요]]",28,22
